pdb_file,metadata_file,protein_chains,complex_chains
data/Ankyrin_repeat_protein/pdb_files/2F8Y.pdb,data/Ankyrin_repeat_protein/metadata_files/2F8Y_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8HLO.pdb,data/Ankyrin_repeat_protein/metadata_files/8HLO_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6XSW.pdb,data/Ankyrin_repeat_protein/metadata_files/6XSW_metadata.json,12,3
data/Ankyrin_repeat_protein/pdb_files/2HE0.pdb,data/Ankyrin_repeat_protein/metadata_files/2HE0_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5CZX.pdb,data/Ankyrin_repeat_protein/metadata_files/5CZX_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/5YIR.pdb,data/Ankyrin_repeat_protein/metadata_files/5YIR_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/6EXJ.pdb,data/Ankyrin_repeat_protein/metadata_files/6EXJ_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3K1R.pdb,data/Ankyrin_repeat_protein/metadata_files/3K1R_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4MGX.pdb,data/Ankyrin_repeat_protein/metadata_files/4MGX_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3PVL.pdb,data/Ankyrin_repeat_protein/metadata_files/3PVL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7TZ0.pdb,data/Ankyrin_repeat_protein/metadata_files/7TZ0_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2R1Z.pdb,data/Ankyrin_repeat_protein/metadata_files/2R1Z_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3FPD.pdb,data/Ankyrin_repeat_protein/metadata_files/3FPD_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2RFI.pdb,data/Ankyrin_repeat_protein/metadata_files/2RFI_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3HNA.pdb,data/Ankyrin_repeat_protein/metadata_files/3HNA_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5E4W.pdb,data/Ankyrin_repeat_protein/metadata_files/5E4W_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/2Y4P.pdb,data/Ankyrin_repeat_protein/metadata_files/2Y4P_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5AUW.pdb,data/Ankyrin_repeat_protein/metadata_files/5AUW_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2Y0A.pdb,data/Ankyrin_repeat_protein/metadata_files/2Y0A_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2XZS.pdb,data/Ankyrin_repeat_protein/metadata_files/2XZS_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5AUZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5AUZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5AV4.pdb,data/Ankyrin_repeat_protein/metadata_files/5AV4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7CCU.pdb,data/Ankyrin_repeat_protein/metadata_files/7CCU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4PF4.pdb,data/Ankyrin_repeat_protein/metadata_files/4PF4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4TL0.pdb,data/Ankyrin_repeat_protein/metadata_files/4TL0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4TXC.pdb,data/Ankyrin_repeat_protein/metadata_files/4TXC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6QMO.pdb,data/Ankyrin_repeat_protein/metadata_files/6QMO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4YO4.pdb,data/Ankyrin_repeat_protein/metadata_files/4YO4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4YPD.pdb,data/Ankyrin_repeat_protein/metadata_files/4YPD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6QN4.pdb,data/Ankyrin_repeat_protein/metadata_files/6QN4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2XUU.pdb,data/Ankyrin_repeat_protein/metadata_files/2XUU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3WUT.pdb,data/Ankyrin_repeat_protein/metadata_files/3WUT_metadata.json,12,2
data/Ankyrin_repeat_protein/pdb_files/2IGQ.pdb,data/Ankyrin_repeat_protein/metadata_files/2IGQ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8XPT.pdb,data/Ankyrin_repeat_protein/metadata_files/8XPT_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3WUU.pdb,data/Ankyrin_repeat_protein/metadata_files/3WUU_metadata.json,12,2
data/Ankyrin_repeat_protein/pdb_files/7MK3.pdb,data/Ankyrin_repeat_protein/metadata_files/7MK3_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7DSB.pdb,data/Ankyrin_repeat_protein/metadata_files/7DSB_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/6NE1.pdb,data/Ankyrin_repeat_protein/metadata_files/6NE1_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6H46.pdb,data/Ankyrin_repeat_protein/metadata_files/6H46_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2RF5.pdb,data/Ankyrin_repeat_protein/metadata_files/2RF5_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7D6F.pdb,data/Ankyrin_repeat_protein/metadata_files/7D6F_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8PA0.pdb,data/Ankyrin_repeat_protein/metadata_files/8PA0_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5WHG.pdb,data/Ankyrin_repeat_protein/metadata_files/5WHG_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6NHV.pdb,data/Ankyrin_repeat_protein/metadata_files/6NHV_metadata.json,7,3
data/Ankyrin_repeat_protein/pdb_files/6CO7.pdb,data/Ankyrin_repeat_protein/metadata_files/6CO7_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/1NFI.pdb,data/Ankyrin_repeat_protein/metadata_files/1NFI_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/6YVG.pdb,data/Ankyrin_repeat_protein/metadata_files/6YVG_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4HRL.pdb,data/Ankyrin_repeat_protein/metadata_files/4HRL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8HCU.pdb,data/Ankyrin_repeat_protein/metadata_files/8HCU_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/9J7B.pdb,data/Ankyrin_repeat_protein/metadata_files/9J7B_metadata.json,11,4
data/Ankyrin_repeat_protein/pdb_files/1YCS.pdb,data/Ankyrin_repeat_protein/metadata_files/1YCS_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5CZV.pdb,data/Ankyrin_repeat_protein/metadata_files/5CZV_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3ZXT.pdb,data/Ankyrin_repeat_protein/metadata_files/3ZXT_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7CCW.pdb,data/Ankyrin_repeat_protein/metadata_files/7CCW_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6FHB.pdb,data/Ankyrin_repeat_protein/metadata_files/6FHB_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5F67.pdb,data/Ankyrin_repeat_protein/metadata_files/5F67_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3MO0.pdb,data/Ankyrin_repeat_protein/metadata_files/3MO0_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6MBO.pdb,data/Ankyrin_repeat_protein/metadata_files/6MBO_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6MBP.pdb,data/Ankyrin_repeat_protein/metadata_files/6MBP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6TQS.pdb,data/Ankyrin_repeat_protein/metadata_files/6TQS_metadata.json,11,2
data/Ankyrin_repeat_protein/pdb_files/5TUZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5TUZ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7T7M.pdb,data/Ankyrin_repeat_protein/metadata_files/7T7M_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6MM1.pdb,data/Ankyrin_repeat_protein/metadata_files/6MM1_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7TTR.pdb,data/Ankyrin_repeat_protein/metadata_files/7TTR_metadata.json,7,2
data/Ankyrin_repeat_protein/pdb_files/3ZU7.pdb,data/Ankyrin_repeat_protein/metadata_files/3ZU7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9BOR.pdb,data/Ankyrin_repeat_protein/metadata_files/9BOR_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/6NE4.pdb,data/Ankyrin_repeat_protein/metadata_files/6NE4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4UW1.pdb,data/Ankyrin_repeat_protein/metadata_files/4UW1_metadata.json,8,1
data/Ankyrin_repeat_protein/pdb_files/7PD8.pdb,data/Ankyrin_repeat_protein/metadata_files/7PD8_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7PDD.pdb,data/Ankyrin_repeat_protein/metadata_files/7PDD_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7PDG.pdb,data/Ankyrin_repeat_protein/metadata_files/7PDG_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7PDH.pdb,data/Ankyrin_repeat_protein/metadata_files/7PDH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6MOK.pdb,data/Ankyrin_repeat_protein/metadata_files/6MOK_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5T2X.pdb,data/Ankyrin_repeat_protein/metadata_files/5T2X_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/1YMP.pdb,data/Ankyrin_repeat_protein/metadata_files/1YMP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6QXU.pdb,data/Ankyrin_repeat_protein/metadata_files/6QXU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3UH2.pdb,data/Ankyrin_repeat_protein/metadata_files/3UH2_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4KRS.pdb,data/Ankyrin_repeat_protein/metadata_files/4KRS_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4W5S.pdb,data/Ankyrin_repeat_protein/metadata_files/4W5S_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5JTI.pdb,data/Ankyrin_repeat_protein/metadata_files/5JTI_metadata.json,6,1
data/Ankyrin_repeat_protein/pdb_files/5JU5.pdb,data/Ankyrin_repeat_protein/metadata_files/5JU5_metadata.json,6,1
data/Ankyrin_repeat_protein/pdb_files/4DVI.pdb,data/Ankyrin_repeat_protein/metadata_files/4DVI_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4I9I.pdb,data/Ankyrin_repeat_protein/metadata_files/4I9I_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4K4E.pdb,data/Ankyrin_repeat_protein/metadata_files/4K4E_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4K4F.pdb,data/Ankyrin_repeat_protein/metadata_files/4K4F_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4LI7.pdb,data/Ankyrin_repeat_protein/metadata_files/4LI7_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4MSG.pdb,data/Ankyrin_repeat_protein/metadata_files/4MSG_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4MSK.pdb,data/Ankyrin_repeat_protein/metadata_files/4MSK_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4MT9.pdb,data/Ankyrin_repeat_protein/metadata_files/4MT9_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4N3R.pdb,data/Ankyrin_repeat_protein/metadata_files/4N3R_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4N4V.pdb,data/Ankyrin_repeat_protein/metadata_files/4N4V_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4OA7.pdb,data/Ankyrin_repeat_protein/metadata_files/4OA7_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4TOS.pdb,data/Ankyrin_repeat_protein/metadata_files/4TOS_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4W6E.pdb,data/Ankyrin_repeat_protein/metadata_files/4W6E_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5EBT.pdb,data/Ankyrin_repeat_protein/metadata_files/5EBT_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5ETY.pdb,data/Ankyrin_repeat_protein/metadata_files/5ETY_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5KNI.pdb,data/Ankyrin_repeat_protein/metadata_files/5KNI_metadata.json,7,1
data/Ankyrin_repeat_protein/pdb_files/6GY5.pdb,data/Ankyrin_repeat_protein/metadata_files/6GY5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3PE0.pdb,data/Ankyrin_repeat_protein/metadata_files/3PE0_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2YC0.pdb,data/Ankyrin_repeat_protein/metadata_files/2YC0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2YDE.pdb,data/Ankyrin_repeat_protein/metadata_files/2YDE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4AI8.pdb,data/Ankyrin_repeat_protein/metadata_files/4AI8_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4BIO.pdb,data/Ankyrin_repeat_protein/metadata_files/4BIO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8QEA.pdb,data/Ankyrin_repeat_protein/metadata_files/8QEA_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL2.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL2_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL3.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL3_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL4.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL4_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL5.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL5_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL6.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL6_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL7.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL7_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/4TKN.pdb,data/Ankyrin_repeat_protein/metadata_files/4TKN_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/6N4N.pdb,data/Ankyrin_repeat_protein/metadata_files/6N4N_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5TTG.pdb,data/Ankyrin_repeat_protein/metadata_files/5TTG_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5VSD.pdb,data/Ankyrin_repeat_protein/metadata_files/5VSD_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5VSF.pdb,data/Ankyrin_repeat_protein/metadata_files/5VSF_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3MO2.pdb,data/Ankyrin_repeat_protein/metadata_files/3MO2_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3MO5.pdb,data/Ankyrin_repeat_protein/metadata_files/3MO5_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5V9J.pdb,data/Ankyrin_repeat_protein/metadata_files/5V9J_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3LBX.pdb,data/Ankyrin_repeat_protein/metadata_files/3LBX_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9OGK.pdb,data/Ankyrin_repeat_protein/metadata_files/9OGK_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/2N03.pdb,data/Ankyrin_repeat_protein/metadata_files/2N03_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5J1G.pdb,data/Ankyrin_repeat_protein/metadata_files/5J1G_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2ODU.pdb,data/Ankyrin_repeat_protein/metadata_files/2ODU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6PY8.pdb,data/Ankyrin_repeat_protein/metadata_files/6PY8_metadata.json,10,5
data/Ankyrin_repeat_protein/pdb_files/5J1I.pdb,data/Ankyrin_repeat_protein/metadata_files/5J1I_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5U4H.pdb,data/Ankyrin_repeat_protein/metadata_files/5U4H_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2D1X.pdb,data/Ankyrin_repeat_protein/metadata_files/2D1X_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/5EIB.pdb,data/Ankyrin_repeat_protein/metadata_files/5EIB_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/3FA2.pdb,data/Ankyrin_repeat_protein/metadata_files/3FA2_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3K5K.pdb,data/Ankyrin_repeat_protein/metadata_files/3K5K_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3JV6.pdb,data/Ankyrin_repeat_protein/metadata_files/3JV6_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/4C48.pdb,data/Ankyrin_repeat_protein/metadata_files/4C48_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3PDY.pdb,data/Ankyrin_repeat_protein/metadata_files/3PDY_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1H6O.pdb,data/Ankyrin_repeat_protein/metadata_files/1H6O_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4NVQ.pdb,data/Ankyrin_repeat_protein/metadata_files/4NVQ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5VSC.pdb,data/Ankyrin_repeat_protein/metadata_files/5VSC_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5VSE.pdb,data/Ankyrin_repeat_protein/metadata_files/5VSE_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5TUY.pdb,data/Ankyrin_repeat_protein/metadata_files/5TUY_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7BTV.pdb,data/Ankyrin_repeat_protein/metadata_files/7BTV_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7BUC.pdb,data/Ankyrin_repeat_protein/metadata_files/7BUC_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7DCF.pdb,data/Ankyrin_repeat_protein/metadata_files/7DCF_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7XUA.pdb,data/Ankyrin_repeat_protein/metadata_files/7XUA_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7XUB.pdb,data/Ankyrin_repeat_protein/metadata_files/7XUB_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7XUD.pdb,data/Ankyrin_repeat_protein/metadata_files/7XUD_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7XUC.pdb,data/Ankyrin_repeat_protein/metadata_files/7XUC_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6ZOA.pdb,data/Ankyrin_repeat_protein/metadata_files/6ZOA_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/6ZOF.pdb,data/Ankyrin_repeat_protein/metadata_files/6ZOF_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/6ZOH.pdb,data/Ankyrin_repeat_protein/metadata_files/6ZOH_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/7OUL.pdb,data/Ankyrin_repeat_protein/metadata_files/7OUL_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/7OUM.pdb,data/Ankyrin_repeat_protein/metadata_files/7OUM_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/1BPO.pdb,data/Ankyrin_repeat_protein/metadata_files/1BPO_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/6D65.pdb,data/Ankyrin_repeat_protein/metadata_files/6D65_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8QL8.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL8_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QL9.pdb,data/Ankyrin_repeat_protein/metadata_files/8QL9_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QLA.pdb,data/Ankyrin_repeat_protein/metadata_files/8QLA_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8QLB.pdb,data/Ankyrin_repeat_protein/metadata_files/8QLB_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8CL9.pdb,data/Ankyrin_repeat_protein/metadata_files/8CL9_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/6NE2.pdb,data/Ankyrin_repeat_protein/metadata_files/6NE2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2ODV.pdb,data/Ankyrin_repeat_protein/metadata_files/2ODV_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5LW1.pdb,data/Ankyrin_repeat_protein/metadata_files/5LW1_metadata.json,10,4
data/Ankyrin_repeat_protein/pdb_files/8CXI.pdb,data/Ankyrin_repeat_protein/metadata_files/8CXI_metadata.json,10,4
data/Ankyrin_repeat_protein/pdb_files/1IKN.pdb,data/Ankyrin_repeat_protein/metadata_files/1IKN_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3UDD.pdb,data/Ankyrin_repeat_protein/metadata_files/3UDD_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3UH4.pdb,data/Ankyrin_repeat_protein/metadata_files/3UH4_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4LI6.pdb,data/Ankyrin_repeat_protein/metadata_files/4LI6_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4LI8.pdb,data/Ankyrin_repeat_protein/metadata_files/4LI8_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4U6A.pdb,data/Ankyrin_repeat_protein/metadata_files/4U6A_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4UUH.pdb,data/Ankyrin_repeat_protein/metadata_files/4UUH_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5ECE.pdb,data/Ankyrin_repeat_protein/metadata_files/5ECE_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4TOR.pdb,data/Ankyrin_repeat_protein/metadata_files/4TOR_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/1C9I.pdb,data/Ankyrin_repeat_protein/metadata_files/1C9I_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/1C9L.pdb,data/Ankyrin_repeat_protein/metadata_files/1C9L_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7Z71.pdb,data/Ankyrin_repeat_protein/metadata_files/7Z71_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7Z73.pdb,data/Ankyrin_repeat_protein/metadata_files/7Z73_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/7Z7C.pdb,data/Ankyrin_repeat_protein/metadata_files/7Z7C_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6MOL.pdb,data/Ankyrin_repeat_protein/metadata_files/6MOL_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/7X4N.pdb,data/Ankyrin_repeat_protein/metadata_files/7X4N_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/2RQU.pdb,data/Ankyrin_repeat_protein/metadata_files/2RQU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7C0Q.pdb,data/Ankyrin_repeat_protein/metadata_files/7C0Q_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7E8I.pdb,data/Ankyrin_repeat_protein/metadata_files/7E8I_metadata.json,12,8
data/Ankyrin_repeat_protein/pdb_files/5ITZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5ITZ_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/2NTE.pdb,data/Ankyrin_repeat_protein/metadata_files/2NTE_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6M14.pdb,data/Ankyrin_repeat_protein/metadata_files/6M14_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5ELQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5ELQ_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3U7D.pdb,data/Ankyrin_repeat_protein/metadata_files/3U7D_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4I51.pdb,data/Ankyrin_repeat_protein/metadata_files/4I51_metadata.json,5,3
data/Ankyrin_repeat_protein/pdb_files/7KKP.pdb,data/Ankyrin_repeat_protein/metadata_files/7KKP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4DXA.pdb,data/Ankyrin_repeat_protein/metadata_files/4DXA_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7KKO.pdb,data/Ankyrin_repeat_protein/metadata_files/7KKO_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/7OCV.pdb,data/Ankyrin_repeat_protein/metadata_files/7OCV_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7KKM.pdb,data/Ankyrin_repeat_protein/metadata_files/7KKM_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7KKQ.pdb,data/Ankyrin_repeat_protein/metadata_files/7KKQ_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/8X5J.pdb,data/Ankyrin_repeat_protein/metadata_files/8X5J_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7TAC.pdb,data/Ankyrin_repeat_protein/metadata_files/7TAC_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/7TAD.pdb,data/Ankyrin_repeat_protein/metadata_files/7TAD_metadata.json,4,2
